"","endtime","up_down","end_fitness","status","B_V","C_V","p_val","mu_M","alpha_1","R_Modifier"
"285",0,"0",0,"Fail",85,0.1,1,1,1,0.001
"286",0,"0",0,"Fail",86,0.1,1,1,1,0.001
"287",0,"0",0,"Fail",87,0.1,1,1,1,0.001
"288",0,"0",0,"Fail",88,0.1,1,1,1,0.001
"289",0,"0",0,"Fail",89,0.1,1,1,1,0.001
"290",0,"0",0,"Fail",90,0.1,1,1,1,0.001
"291",0,"0",0,"Fail",91,0.1,1,1,1,0.001
"292",0,"0",0,"Fail",92,0.1,1,1,1,0.001
"293",0,"0",0,"Fail",93,0.1,1,1,1,0.001
"294",0,"0",0,"Fail",94,0.1,1,1,1,0.001
"295",0,"0",0,"Fail",95,0.1,1,1,1,0.001
"296",0,"0",0,"Fail",96,0.1,1,1,1,0.001
"297",0,"0",0,"Fail",97,0.1,1,1,1,0.001
"298",0,"0",0,"Fail",98,0.1,1,1,1,0.001
"299",0,"0",0,"Fail",99,0.1,1,1,1,0.001
"300",0,"0",0,"Fail",100,0.1,1,1,1,0.001
"301",0,"0",0,"Fail",1,0.1,1,1,1,0.01
"302",0,"0",0,"Fail",2,0.1,1,1,1,0.01
"303",0,"0",0,"Fail",3,0.1,1,1,1,0.01
