"","endtime","up_down","end_fitness","status","B_V","C_V","p_val","mu_M","alpha_1","R_Modifier"
"1793",29.1,"up",12.5785918208796,"success",98,0.1,1,35,1,1
"1794",28.8,"up",12.4438483269976,"success",99,0.1,1,35,1,1
"1795",28.4,"up",12.3065093266382,"success",100,0.1,1,35,1,1
"1796",34.6,"up",14.3318152292946,"success",99,0.1,1,40,1,1
"1797",34,"up",14.1786832722093,"success",100,0.1,1,40,1,1
"1",0,"0",0,"Fail",1,0.1,1,1e-05,1,1
"2",0,"0",0,"Fail",1,0.1,1,1e-04,1,1
"3",0,"0",0,"Fail",1,0.1,1,0.001,1,1
"4",0,"0",0,"Fail",1,0.1,1,0.01,1,1
"5",0,"0",0,"Fail",1,0.1,1,0.05,1,1
"6",0,"0",0,"Fail",1,0.1,1,0.1,1,1
"7",0,"0",0,"Fail",1,0.1,1,0.25,1,1
"8",0,"0",0,"Fail",2,0.1,1,0.25,1,1
"9",0,"0",0,"Fail",1,0.1,1,0.5,1,1
"10",0,"0",0,"Fail",2,0.1,1,0.5,1,1
"11",0,"0",0,"Fail",1,0.1,1,0.75,1,1
"12",0,"0",0,"Fail",2,0.1,1,0.75,1,1
"13",0,"0",0,"Fail",3,0.1,1,0.75,1,1
"14",0,"0",0,"Fail",1,0.1,1,1,1,1
"15",0,"0",0,"Fail",2,0.1,1,1,1,1
"16",0,"0",0,"Fail",3,0.1,1,1,1,1
"17",0,"0",0,"Fail",4,0.1,1,1,1,1
"18",0,"0",0,"Fail",1,0.1,1,2,1,1
"19",0,"0",0,"Fail",2,0.1,1,2,1,1
"20",0,"0",0,"Fail",3,0.1,1,2,1,1
"21",0,"0",0,"Fail",4,0.1,1,2,1,1
"22",0,"0",0,"Fail",5,0.1,1,2,1,1
"23",0,"0",0,"Fail",6,0.1,1,2,1,1
"24",0,"0",0,"Fail",1,0.1,1,2.5,1,1
"25",0,"0",0,"Fail",2,0.1,1,2.5,1,1
"26",0,"0",0,"Fail",3,0.1,1,2.5,1,1
"27",0,"0",0,"Fail",4,0.1,1,2.5,1,1
"28",0,"0",0,"Fail",5,0.1,1,2.5,1,1
"29",0,"0",0,"Fail",6,0.1,1,2.5,1,1
"30",0,"0",0,"Fail",7,0.1,1,2.5,1,1
"31",0,"0",0,"Fail",1,0.1,1,3,1,1
"32",0,"0",0,"Fail",2,0.1,1,3,1,1
"33",0,"0",0,"Fail",3,0.1,1,3,1,1
"34",0,"0",0,"Fail",4,0.1,1,3,1,1
"35",0,"0",0,"Fail",5,0.1,1,3,1,1
"36",0,"0",0,"Fail",6,0.1,1,3,1,1
"37",0,"0",0,"Fail",7,0.1,1,3,1,1
"38",0,"0",0,"Fail",8,0.1,1,3,1,1
"39",0,"0",0,"Fail",1,0.1,1,3.5,1,1
"40",0,"0",0,"Fail",2,0.1,1,3.5,1,1
"41",0,"0",0,"Fail",3,0.1,1,3.5,1,1
"42",0,"0",0,"Fail",4,0.1,1,3.5,1,1
"43",0,"0",0,"Fail",5,0.1,1,3.5,1,1
"44",0,"0",0,"Fail",6,0.1,1,3.5,1,1
"45",0,"0",0,"Fail",7,0.1,1,3.5,1,1
"46",0,"0",0,"Fail",8,0.1,1,3.5,1,1
"47",0,"0",0,"Fail",9,0.1,1,3.5,1,1
"48",0,"0",0,"Fail",10,0.1,1,3.5,1,1
"49",0,"0",0,"Fail",1,0.1,1,4,1,1
"50",0,"0",0,"Fail",2,0.1,1,4,1,1
"51",0,"0",0,"Fail",3,0.1,1,4,1,1
"52",0,"0",0,"Fail",4,0.1,1,4,1,1
"53",0,"0",0,"Fail",5,0.1,1,4,1,1
"54",0,"0",0,"Fail",6,0.1,1,4,1,1
"55",0,"0",0,"Fail",7,0.1,1,4,1,1
"56",0,"0",0,"Fail",8,0.1,1,4,1,1
"57",0,"0",0,"Fail",9,0.1,1,4,1,1
"58",0,"0",0,"Fail",10,0.1,1,4,1,1
"59",0,"0",0,"Fail",11,0.1,1,4,1,1
"60",0,"0",0,"Fail",1,0.1,1,5,1,1
"61",0,"0",0,"Fail",2,0.1,1,5,1,1
"62",0,"0",0,"Fail",3,0.1,1,5,1,1
"63",0,"0",0,"Fail",4,0.1,1,5,1,1
"64",0,"0",0,"Fail",5,0.1,1,5,1,1
"65",0,"0",0,"Fail",6,0.1,1,5,1,1
"66",0,"0",0,"Fail",7,0.1,1,5,1,1
