"","time","R","G","B_V","C_V","initialvalue","p_val","mu_M","R_modifier","alpha_1","infection_length"
"14219",72.5,4335919.3032698,3561.3670526789,5,0.1,4385.965,1,1,1,0.333333333333333,NA
"14220",72.6,4337812.52342255,3572.13294843434,5,0.1,4385.965,1,1,1,0.333333333333333,NA
"14221",72.7,4339638.63053376,3582.94375429318,5,0.1,4385.965,1,1,1,0.333333333333333,NA
"14222",72.8,4341398.82175195,3593.85073059617,5,0.1,4385.965,1,1,1,0.333333333333333,NA
"14223",72.9,4343094.29316607,3604.90390939667,5,0.1,4385.965,1,1,1,0.333333333333333,NA
"14224",73,4344726.18843552,3616.15012904529,5,0.1,4385.965,1,1,1,0.333333333333333,NA
"14225",73.1,4346295.55013556,3627.63179628345,5,0.1,4385.965,1,1,1,0.333333333333333,NA
"14226",73.2,4347803.27578788,3639.38461849159,5,0.1,4385.965,1,1,1,0.333333333333333,NA
"14227",73.3,4349250.08066513,3651.43535319401,5,0.1,4385.965,1,1,1,0.333333333333333,NA
"14228",73.4,4350636.46912824,3663.80142345222,5,0.1,4385.965,1,1,1,0.333333333333333,NA
"14229",73.5,4351962.71568999,3676.4906494758,5,0.1,4385.965,1,1,1,0.333333333333333,NA
"14230",73.6,4353228.85620299,3689.49965338955,5,0.1,4385.965,1,1,1,0.333333333333333,NA
"14231",73.7,4354434.68924737,3702.81391868084,5,0.1,4385.965,1,1,1,0.333333333333333,NA
"14232",73.8,4355579.78791734,3716.41043197344,5,0.1,4385.965,1,1,1,0.333333333333333,NA
"14233",73.9,4356663.52204624,3730.25842922581,5,0.1,4385.965,1,1,1,0.333333333333333,NA
"14234",74,4357685.08987533,3744.31795213757,5,0.1,4385.965,1,1,1,0.333333333333333,NA
"14235",74.1,4358643.55691015,3758.54219007292,5,0.1,4385.965,1,1,1,0.333333333333333,NA
"14236",74.2,4359537.89967025,3772.88301461377,5,0.1,4385.965,1,1,1,0.333333333333333,NA
"14237",74.3,4360367.0539139,3787.2921026259,5,0.1,4385.965,1,1,1,0.333333333333333,NA
"14238",74.4,4361129.96318405,3801.71953608543,5,0.1,4385.965,1,1,1,0.333333333333333,NA
"14239",74.5,4361825.62776109,3816.11650993331,5,0.1,4385.965,1,1,1,0.333333333333333,NA
"14240",74.6,4362453.15497136,3830.44125139248,5,0.1,4385.965,1,1,1,0.333333333333333,NA
"14241",74.7,4363011.79874306,3844.65845132652,5,0.1,4385.965,1,1,1,0.333333333333333,NA
"14242",74.8,4363500.99597145,3858.73934810674,5,0.1,4385.965,1,1,1,0.333333333333333,NA
"14243",74.9,4363920.39287014,3872.66607382214,5,0.1,4385.965,1,1,1,0.333333333333333,NA
"14244",75,4364269.86816498,3886.43112066943,5,0.1,4385.965,1,1,1,0.333333333333333,NA
"14245",75.1,4364549.54160953,3900.03119588784,5,0.1,4385.965,1,1,1,0.333333333333333,NA
"14246",75.2,4364759.76951871,3913.47683024163,5,0.1,4385.965,1,1,1,0.333333333333333,NA
"14247",75.3,4364901.13165245,3926.79450532199,5,0.1,4385.965,1,1,1,0.333333333333333,NA
"14248",75.4,4364974.41293798,3940.01052094317,5,0.1,4385.965,1,1,1,0.333333333333333,NA
"14249",75.5,4364980.57527417,3953.15382982767,5,0.1,4385.965,1,1,1,0.333333333333333,NA
"14250",75.6,4364920.72082527,3966.27122583309,5,0.1,4385.965,1,1,1,0.333333333333333,NA
"14251",75.7,4364796.04756977,3979.41059297714,5,0.1,4385.965,1,1,1,0.333333333333333,NA
"14252",75.8,4364607.80224926,3992.61055656154,5,0.1,4385.965,1,1,1,0.333333333333333,NA
"14253",75.9,4364357.23521676,4005.91691095478,5,0.1,4385.965,1,1,1,0.333333333333333,NA
"14254",76,4364045.55438689,4019.37971807602,5,0.1,4385.965,1,1,1,0.333333333333333,NA
"14255",76.1,4363673.87834819,4033.03329310167,5,0.1,4385.965,1,1,1,0.333333333333333,NA
"14256",76.2,4363243.19499179,4046.90484342817,5,0.1,4385.965,1,1,1,0.333333333333333,NA
"14257",76.3,4362754.3286244,4061.0265909608,5,0.1,4385.965,1,1,1,0.333333333333333,NA
"14258",76.4,4362207.91439058,4075.41480308934,5,0.1,4385.965,1,1,1,0.333333333333333,NA
"14259",76.5,4361604.37887277,4090.06858533316,5,0.1,4385.965,1,1,1,0.333333333333333,NA
"14260",76.6,4360943.9310892,4104.99059116687,5,0.1,4385.965,1,1,1,0.333333333333333,NA
"14261",76.7,4360226.5646862,4120.17113981732,5,0.1,4385.965,1,1,1,0.333333333333333,NA
"14262",76.8,4359452.06912128,4135.58153979682,5,0.1,4385.965,1,1,1,0.333333333333333,NA
"14263",76.9,4358620.04866355,4151.19545227693,5,0.1,4385.965,1,1,1,0.333333333333333,NA
"14264",77,4357729.95058328,4166.98036407618,5,0.1,4385.965,1,1,1,0.333333333333333,NA
"14265",77.1,4356781.1008394,4182.889194225,5,0.1,4385.965,1,1,1,0.333333333333333,NA
"14266",77.2,4355772.74470962,4198.87787541696,5,0.1,4385.965,1,1,1,0.333333333333333,NA
"14267",77.3,4354704.08975686,4214.90373987716,5,0.1,4385.965,1,1,1,0.333333333333333,NA
"14268",77.4,4353574.35189671,4230.91703032344,5,0.1,4385.965,1,1,1,0.333333333333333,NA
"14269",77.5,4352382.8013045,4246.87366153907,5,0.1,4385.965,1,1,1,0.333333333333333,NA
"14270",77.6,4351128.80500062,4262.73717632675,5,0.1,4385.965,1,1,1,0.333333333333333,NA
"14271",77.7,4349811.86498944,4278.47187897904,5,0.1,4385.965,1,1,1,0.333333333333333,NA
"14272",77.8,4348431.65103413,4294.05044617586,5,0.1,4385.965,1,1,1,0.333333333333333,NA
"14273",77.9,4346988.02811993,4309.45627846881,5,0.1,4385.965,1,1,1,0.333333333333333,NA
"14274",78,4345481.0717741,4324.67975740435,5,0.1,4385.965,1,1,1,0.333333333333333,NA
"14275",78.1,4343911.07648203,4339.71986912796,5,0.1,4385.965,1,1,1,0.333333333333333,NA
"14276",78.2,4342278.55592404,4354.58582052705,5,0.1,4385.965,1,1,1,0.333333333333333,NA
"14277",78.3,4340584.23120326,4369.2953916054,5,0.1,4385.965,1,1,1,0.333333333333333,NA
"14278",78.4,4338829.0124037,4383.87378773089,5,0.1,4385.965,1,1,1,0.333333333333333,NA
"14279",78.5,4337013.97347902,4398.35246080941,5,0.1,4385.965,1,1,1,0.333333333333333,NA
"14280",78.6,4335140.31802396,4412.76804884232,5,0.1,4385.965,1,1,1,0.333333333333333,NA
"14281",78.7,4333209.34028686,4427.1607979429,5,0.1,4385.965,1,1,1,0.333333333333333,NA
"14282",78.8,4331222.38288453,4441.57234738144,5,0.1,4385.965,1,1,1,0.333333333333333,NA
"14283",78.9,4329180.79322883,4456.04363490943,5,0.1,4385.965,1,1,1,0.333333333333333,NA
"14284",79,4327085.88049403,4470.61331197145,5,0.1,4385.965,1,1,1,0.333333333333333,NA
"14285",79.1,4324938.87479971,4485.3162411812,5,0.1,4385.965,1,1,1,0.333333333333333,NA
"14286",79.2,4322740.89024261,4500.18176261672,5,0.1,4385.965,1,1,1,0.333333333333333,NA
"14287",79.3,4320492.8934599,4515.23213148048,5,0.1,4385.965,1,1,1,0.333333333333333,NA
"14288",79.4,4318195.67923698,4530.48158880137,5,0.1,4385.965,1,1,1,0.333333333333333,NA
"14289",79.5,4315849.85417853,4545.93592738441,5,0.1,4385.965,1,1,1,0.333333333333333,NA
"14290",79.6,4313455.82893643,4561.5922076685,5,0.1,4385.965,1,1,1,0.333333333333333,NA
"14291",79.7,4311013.81920034,4577.43869282509,5,0.1,4385.965,1,1,1,0.333333333333333,NA
"14292",79.8,4308523.85546829,4593.45530102211,5,0.1,4385.965,1,1,1,0.333333333333333,NA
"14293",79.9,4305985.80123449,4609.61456772235,5,0.1,4385.965,1,1,1,0.333333333333333,NA
"14294",80,4303399.37869035,4625.88285331298,5,0.1,4385.965,1,1,1,0.333333333333333,NA
"14295",80.1,4300764.20063193,4642.22169729898,5,0.1,4385.965,1,1,1,0.333333333333333,NA
"14296",80.2,4298079.80712614,4658.58941169968,5,0.1,4385.965,1,1,1,0.333333333333333,NA
"14297",80.3,4295345.70540876,4674.94288102973,5,0.1,4385.965,1,1,1,0.333333333333333,NA
"14298",80.4,4292561.41131287,4691.23937729548,5,0.1,4385.965,1,1,1,0.333333333333333,NA
"14299",80.5,4289726.49039391,4707.43829598593,5,0.1,4385.965,1,1,1,0.333333333333333,NA
"14300",80.6,4286840.59674587,4723.50284201812,5,0.1,4385.965,1,1,1,0.333333333333333,NA
"14301",80.7,4283903.50798394,4739.40158723603,5,0.1,4385.965,1,1,1,0.333333333333333,NA
"14302",80.8,4280915.1548923,4755.10970576255,5,0.1,4385.965,1,1,1,0.333333333333333,NA
"14303",80.9,4277875.6444884,4770.60983555203,5,0.1,4385.965,1,1,1,0.333333333333333,NA
"14304",81,4274785.27551396,4785.89269276304,5,0.1,4385.965,1,1,1,0.333333333333333,NA
"14305",81.1,4271644.54571579,4800.95745497909,5,0.1,4385.965,1,1,1,0.333333333333333,NA
"14306",81.2,4268454.15066136,4815.81171350633,5,0.1,4385.965,1,1,1,0.333333333333333,NA
"14307",81.3,4265214.97419669,4830.47088406727,5,0.1,4385.965,1,1,1,0.333333333333333,NA
"14308",81.4,4261928.07102193,4844.9572744723,5,0.1,4385.965,1,1,1,0.333333333333333,NA
"14309",81.5,4258594.6422286,4859.29905493947,5,0.1,4385.965,1,1,1,0.333333333333333,NA
"14310",81.6,4255216.0049397,4873.52907647016,5,0.1,4385.965,1,1,1,0.333333333333333,NA
"14311",81.7,4251793.55739307,4887.68332091522,5,0.1,4385.965,1,1,1,0.333333333333333,NA
"14312",81.8,4248328.74098101,4901.79903509317,5,0.1,4385.965,1,1,1,0.333333333333333,NA
"14313",81.9,4244823.00094234,4915.91291318926,5,0.1,4385.965,1,1,1,0.333333333333333,NA
"14314",82,4241277.74750015,4930.05956383574,5,0.1,4385.965,1,1,1,0.333333333333333,NA
"14315",82.1,4237694.31915362,4944.27010857986,5,0.1,4385.965,1,1,1,0.333333333333333,NA
"14316",82.2,4234073.94963546,4958.57069517052,5,0.1,4385.965,1,1,1,0.333333333333333,NA
"14317",82.3,4230417.7398803,4972.98107805578,5,0.1,4385.965,1,1,1,0.333333333333333,NA
"14318",82.4,4226726.63623672,4987.51366211724,5,0.1,4385.965,1,1,1,0.333333333333333,NA
"14319",82.5,4223001.41602446,5002.17313053266,5,0.1,4385.965,1,1,1,0.333333333333333,NA
"14320",82.6,4219242.6807616,5016.95636322529,5,0.1,4385.965,1,1,1,0.333333333333333,NA
"14321",82.7,4215450.85735541,5031.8524054072,5,0.1,4385.965,1,1,1,0.333333333333333,NA
"14322",82.8,4211626.20705796,5046.84268200943,5,0.1,4385.965,1,1,1,0.333333333333333,NA
"14323",82.9,4207768.84181502,5061.90179547435,5,0.1,4385.965,1,1,1,0.333333333333333,NA
"14324",83,4203878.74734957,5076.99883830926,5,0.1,4385.965,1,1,1,0.333333333333333,NA
"14325",83.1,4199955.81185747,5092.09878468393,5,0.1,4385.965,1,1,1,0.333333333333333,NA
"14326",83.2,4195999.85885359,5107.16375226346,5,0.1,4385.965,1,1,1,0.333333333333333,NA
"14327",83.3,4192010.68266212,5122.15439836771,5,0.1,4385.965,1,1,1,0.333333333333333,NA
"14328",83.4,4187988.08513159,5137.03168585262,5,0.1,4385.965,1,1,1,0.333333333333333,NA
"14329",83.5,4183931.91209078,5151.75874252042,5,0.1,4385.965,1,1,1,0.333333333333333,NA
"14330",83.6,4179842.08785987,5166.30233793258,5,0.1,4385.965,1,1,1,0.333333333333333,NA
"14331",83.7,4175718.64611215,5180.63394988702,5,0.1,4385.965,1,1,1,0.333333333333333,NA
"14332",83.8,4171561.75572864,5194.73080202041,5,0.1,4385.965,1,1,1,0.333333333333333,NA
"14333",83.9,4167371.74075676,5208.57697004885,5,0.1,4385.965,1,1,1,0.333333333333333,NA
"14334",84,4163149.09381546,5222.16412048252,5,0.1,4385.965,1,1,1,0.333333333333333,NA
"14335",84.1,4158894.48230107,5235.49154124224,5,0.1,4385.965,1,1,1,0.333333333333333,NA
"14336",84.2,4154608.74692681,5248.56575034203,5,0.1,4385.965,1,1,1,0.333333333333333,NA
"14337",84.3,4150292.89269036,5261.40015219639,5,0.1,4385.965,1,1,1,0.333333333333333,NA
"14338",84.4,4145948.07296357,5274.0146433794,5,0.1,4385.965,1,1,1,0.333333333333333,NA
"14339",84.5,4141575.56747213,5286.43465619176,5,0.1,4385.965,1,1,1,0.333333333333333,NA
"14340",84.6,4137176.75551719,5298.68958013134,5,0.1,4385.965,1,1,1,0.333333333333333,NA
"14341",84.7,4132753.08494649,5310.8111571322,5,0.1,4385.965,1,1,1,0.333333333333333,NA
"14342",84.8,4128306.03834277,5322.83226482577,5,0.1,4385.965,1,1,1,0.333333333333333,NA
"14343",84.9,4123837.09819444,5334.78573358425,5,0.1,4385.965,1,1,1,0.333333333333333,NA
"14344",85,4119347.71277288,5346.70270023341,5,0.1,4385.965,1,1,1,0.333333333333333,NA
"14345",85.1,4114839.26407965,5358.61075246223,5,0.1,4385.965,1,1,1,0.333333333333333,NA
"14346",85.2,4110313.03896897,5370.53260618968,5,0.1,4385.965,1,1,1,0.333333333333333,NA
"14347",85.3,4105770.20461917,5382.48548736247,5,0.1,4385.965,1,1,1,0.333333333333333,NA
"14348",85.4,4101211.78959859,5394.48060919528,5,0.1,4385.965,1,1,1,0.333333333333333,NA
"14349",85.5,4096638.67146693,5406.52235228982,5,0.1,4385.965,1,1,1,0.333333333333333,NA
"14350",85.6,4092051.57128202,5418.60763805419,5,0.1,4385.965,1,1,1,0.333333333333333,NA
"14351",85.7,4087451.05496825,5430.72615313582,5,0.1,4385.965,1,1,1,0.333333333333333,NA
"14352",85.8,4082837.54138875,5442.86124661609,5,0.1,4385.965,1,1,1,0.333333333333333,NA
"14353",85.9,4078211.31685658,5454.99074803191,5,0.1,4385.965,1,1,1,0.333333333333333,NA
"14354",86,4073572.55547816,5467.08750273866,5,0.1,4385.965,1,1,1,0.333333333333333,NA
"14355",86.1,4068921.34429827,5479.12022175058,5,0.1,4385.965,1,1,1,0.333333333333333,NA
"14356",86.2,4064257.71199734,5491.05505707703,5,0.1,4385.965,1,1,1,0.333333333333333,NA
"14357",86.3,4059581.65986549,5502.8574370167,5,0.1,4385.965,1,1,1,0.333333333333333,NA
"14358",86.4,4054893.19373524,5514.49346514732,5,0.1,4385.965,1,1,1,0.333333333333333,NA
"14359",86.5,4050192.35549298,5525.93091374656,5,0.1,4385.965,1,1,1,0.333333333333333,NA
"14360",86.6,4045479.25255458,5537.14039126183,5,0.1,4385.965,1,1,1,0.333333333333333,NA
"14361",86.7,4040754.08428064,5548.0968352058,5,0.1,4385.965,1,1,1,0.333333333333333,NA
"14362",86.8,4036017.16423564,5558.78078471581,5,0.1,4385.965,1,1,1,0.333333333333333,NA
"14363",86.9,4031268.93728611,5569.17897145081,5,0.1,4385.965,1,1,1,0.333333333333333,NA
"14364",87,4026509.99066263,5579.28444838067,5,0.1,4385.965,1,1,1,0.333333333333333,NA
"14365",87.1,4021741.05852555,5589.09672756407,5,0.1,4385.965,1,1,1,0.333333333333333,NA
"14366",87.2,4016963.02012086,5598.62193706774,5,0.1,4385.965,1,1,1,0.333333333333333,NA
"14367",87.3,4012176.89184611,5607.87259877068,5,0.1,4385.965,1,1,1,0.333333333333333,NA
"14368",87.4,4007383.81346858,5616.86683811059,5,0.1,4385.965,1,1,1,0.333333333333333,NA
"14369",87.5,4002585.02884225,5625.6272745038,5,0.1,4385.965,1,1,1,0.333333333333333,NA
"14370",87.6,3997781.86201679,5634.1799006218,5,0.1,4385.965,1,1,1,0.333333333333333,NA
"14371",87.7,3992975.69018087,5642.5529883074,5,0.1,4385.965,1,1,1,0.333333333333333,NA
"14372",87.8,3988167.91487104,5650.77589903783,5,0.1,4385.965,1,1,1,0.333333333333333,NA
"14373",87.9,3983359.93246095,5658.87774949504,5,0.1,4385.965,1,1,1,0.333333333333333,NA
"14374",88,3978553.10482878,5666.88599242412,5,0.1,4385.965,1,1,1,0.333333333333333,NA
"14375",88.1,3973748.73151495,5674.82504503835,5,0.1,4385.965,1,1,1,0.333333333333333,NA
"14376",88.2,3968948.02500103,5682.71516706058,5,0.1,4385.965,1,1,1,0.333333333333333,NA
"14377",88.3,3964152.09034877,5690.57173316,5,0.1,4385.965,1,1,1,0.333333333333333,NA
"14378",88.4,3959361.90969598,5698.40477637866,5,0.1,4385.965,1,1,1,0.333333333333333,NA
"14379",88.5,3954578.33194505,5706.21851389505,5,0.1,4385.965,1,1,1,0.333333333333333,NA
"14380",88.6,3949802.06782685,5714.01085575339,5,0.1,4385.965,1,1,1,0.333333333333333,NA
"14381",88.7,3945033.69129986,5721.77333485617,5,0.1,4385.965,1,1,1,0.333333333333333,NA
"14382",88.8,3940273.64710612,5729.49177653693,5,0.1,4385.965,1,1,1,0.333333333333333,NA
"14383",88.9,3935522.26372651,5737.14735192285,5,0.1,4385.965,1,1,1,0.333333333333333,NA
"14384",89,3930779.77066654,5744.71736042835,5,0.1,4385.965,1,1,1,0.333333333333333,NA
"14385",89.1,3926046.31952335,5752.17570646334,5,0.1,4385.965,1,1,1,0.333333333333333,NA
"14386",89.2,3921322.00840313,5759.49376073034,5,0.1,4385.965,1,1,1,0.333333333333333,NA
"14387",89.3,3916606.90862448,5766.64200961003,5,0.1,4385.965,1,1,1,0.333333333333333,NA
"14388",89.4,3911901.09195738,5773.59188826481,5,0.1,4385.965,1,1,1,0.333333333333333,NA
"14389",89.5,3907204.65681324,5780.31690085241,5,0.1,4385.965,1,1,1,0.333333333333333,NA
"14390",89.6,3902517.75260495,5786.7930627716,5,0.1,4385.965,1,1,1,0.333333333333333,NA
"14391",89.7,3897840.60186226,5792.99957518351,5,0.1,4385.965,1,1,1,0.333333333333333,NA
"14392",89.8,3893173.51917665,5798.92017356726,5,0.1,4385.965,1,1,1,0.333333333333333,NA
"14393",89.9,3888516.9255112,5804.5444006758,5,0.1,4385.965,1,1,1,0.333333333333333,NA
"14394",90,3883871.35683864,5809.86785134667,5,0.1,4385.965,1,1,1,0.333333333333333,NA
"14395",90.1,3879237.46720142,5814.8915583336,5,0.1,4385.965,1,1,1,0.333333333333333,NA
"14396",90.2,3874616.02689537,5819.62156505203,5,0.1,4385.965,1,1,1,0.333333333333333,NA
"14397",90.3,3870007.91601868,5824.06912349494,5,0.1,4385.965,1,1,1,0.333333333333333,NA
"14398",90.4,3865414.11296036,5828.25074332487,5,0.1,4385.965,1,1,1,0.333333333333333,NA
"14399",90.5,3860835.67756658,5832.18723975821,5,0.1,4385.965,1,1,1,0.333333333333333,NA
"14400",90.6,3856273.73056714,5835.90208699435,5,0.1,4385.965,1,1,1,0.333333333333333,NA
"14401",90.7,3851729.43081197,5839.42012369775,5,0.1,4385.965,1,1,1,0.333333333333333,NA
"14402",90.8,3847203.95167984,5842.76695780877,5,0.1,4385.965,1,1,1,0.333333333333333,NA
"14403",90.9,3842698.45690306,5845.96833238402,5,0.1,4385.965,1,1,1,0.333333333333333,NA
"14404",91,3838214.07599098,5849.04879718376,5,0.1,4385.965,1,1,1,0.333333333333333,NA
"14405",91.1,3833751.88055673,5852.03009883847,5,0.1,4385.965,1,1,1,0.333333333333333,NA
"14406",91.2,3829312.86365783,5854.93017249042,5,0.1,4385.965,1,1,1,0.333333333333333,NA
"14407",91.3,3824897.92356255,5857.76285338394,5,0.1,4385.965,1,1,1,0.333333333333333,NA
"14408",91.4,3820507.85182835,5860.53761243534,5,0.1,4385.965,1,1,1,0.333333333333333,NA
"14409",91.5,3816143.32500147,5863.25893492399,5,0.1,4385.965,1,1,1,0.333333333333333,NA
"14410",91.6,3811804.90020641,5865.9258415298,5,0.1,4385.965,1,1,1,0.333333333333333,NA
"14411",91.7,3807493.01594508,5868.53211970151,5,0.1,4385.965,1,1,1,0.333333333333333,NA
"14412",91.8,3803207.9989007,5871.0670238553,5,0.1,4385.965,1,1,1,0.333333333333333,NA
"14413",91.9,3798950.07577885,5873.51581071872,5,0.1,4385.965,1,1,1,0.333333333333333,NA
"14414",92,3794719.38822977,5875.86009922175,5,0.1,4385.965,1,1,1,0.333333333333333,NA
"14415",92.1,3790516.00977977,5878.07864214134,5,0.1,4385.965,1,1,1,0.333333333333333,NA
"14416",92.2,3786339.96514738,5880.14866055132,5,0.1,4385.965,1,1,1,0.333333333333333,NA
"14417",92.3,3782191.25226375,5882.04709858527,5,0.1,4385.965,1,1,1,0.333333333333333,NA
"14418",92.4,3778069.86568879,5883.75132595941,5,0.1,4385.965,1,1,1,0.333333333333333,NA
"14419",92.5,3773975.81899367,5885.23975101742,5,0.1,4385.965,1,1,1,0.333333333333333,NA
"14420",92.6,3769909.16423156,5886.49299439941,5,0.1,4385.965,1,1,1,0.333333333333333,NA
"14421",92.7,3765870.00892306,5887.49529788841,5,0.1,4385.965,1,1,1,0.333333333333333,NA
"14422",92.8,3761858.53107291,5888.23520566521,5,0.1,4385.965,1,1,1,0.333333333333333,NA
"14423",92.9,3757874.99155582,5888.70538600343,5,0.1,4385.965,1,1,1,0.333333333333333,NA
"14424",93,3753919.74205187,5888.90259090407,5,0.1,4385.965,1,1,1,0.333333333333333,NA
"14425",93.1,3749993.22738692,5888.8283615999,5,0.1,4385.965,1,1,1,0.333333333333333,NA
"14426",93.2,3746095.98290926,5888.48962591615,5,0.1,4385.965,1,1,1,0.333333333333333,NA
"14427",93.3,3742228.62833189,5887.89805884126,5,0.1,4385.965,1,1,1,0.333333333333333,NA
"14428",93.4,3738391.85859068,5887.06860584175,5,0.1,4385.965,1,1,1,0.333333333333333,NA
"14429",93.5,3734586.43118012,5886.01867643727,5,0.1,4385.965,1,1,1,0.333333333333333,NA
"14430",93.6,3730813.14970558,5884.76838509718,5,0.1,4385.965,1,1,1,0.333333333333333,NA
"14431",93.7,3727072.84471188,5883.34039113808,5,0.1,4385.965,1,1,1,0.333333333333333,NA
"14432",93.8,3723366.35360148,5881.75819437691,5,0.1,4385.965,1,1,1,0.333333333333333,NA
"14433",93.9,3719694.50090287,5880.04395048639,5,0.1,4385.965,1,1,1,0.333333333333333,NA
"14434",94,3716058.07920178,5878.21772843232,5,0.1,4385.965,1,1,1,0.333333333333333,NA
"14435",94.1,3712457.83088682,5876.29814855333,5,0.1,4385.965,1,1,1,0.333333333333333,NA
"14436",94.2,3708894.43147391,5874.30228719897,5,0.1,4385.965,1,1,1,0.333333333333333,NA
"14437",94.3,3705368.47571762,5872.24377592388,5,0.1,4385.965,1,1,1,0.333333333333333,NA
"14438",94.4,3701880.46744924,5870.13087137641,5,0.1,4385.965,1,1,1,0.333333333333333,NA
"14439",94.5,3698430.81351655,5867.96674446986,5,0.1,4385.965,1,1,1,0.333333333333333,NA
"14440",94.6,3695019.82141756,5865.75137411392,5,0.1,4385.965,1,1,1,0.333333333333333,NA
"14441",94.7,3691647.70062526,5863.48222967584,5,0.1,4385.965,1,1,1,0.333333333333333,NA
"14442",94.8,3688314.56754442,5861.1527356135,5,0.1,4385.965,1,1,1,0.333333333333333,NA
"14443",94.9,3685020.45415216,5858.75096707726,5,0.1,4385.965,1,1,1,0.333333333333333,NA
"14444",95,3681765.3201439,5856.26113640698,5,0.1,4385.965,1,1,1,0.333333333333333,NA
"14445",95.1,3678549.06785826,5853.66676915632,5,0.1,4385.965,1,1,1,0.333333333333333,NA
"14446",95.2,3675371.55883759,5850.95210053926,5,0.1,4385.965,1,1,1,0.333333333333333,NA
"14447",95.3,3672232.63106722,5848.10065994955,5,0.1,4385.965,1,1,1,0.333333333333333,NA
"14448",95.4,3669132.1165374,5845.09403310146,5,0.1,4385.965,1,1,1,0.333333333333333,NA
"14449",95.5,3666069.85893649,5841.91373360601,5,0.1,4385.965,1,1,1,0.333333333333333,NA
"14450",95.6,3663045.73061053,5838.54485425661,5,0.1,4385.965,1,1,1,0.333333333333333,NA
"14451",95.7,3660059.64727306,5834.97752724324,5,0.1,4385.965,1,1,1,0.333333333333333,NA
"14452",95.8,3657111.57944622,5831.20497268099,5,0.1,4385.965,1,1,1,0.333333333333333,NA
"14453",95.9,3654201.56090272,5827.22142129466,5,0.1,4385.965,1,1,1,0.333333333333333,NA
"14454",96,3651329.69478033,5823.02328601826,5,0.1,4385.965,1,1,1,0.333333333333333,NA
"14455",96.1,3648496.15689301,5818.61240530256,5,0.1,4385.965,1,1,1,0.333333333333333,NA
"14456",96.2,3645701.1947362,5813.9971214156,5,0.1,4385.965,1,1,1,0.333333333333333,NA
"14457",96.3,3642945.12167607,5809.18957626493,5,0.1,4385.965,1,1,1,0.333333333333333,NA
"14458",96.4,3640228.30797054,5804.20244553676,5,0.1,4385.965,1,1,1,0.333333333333333,NA
